source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
1950-51-G01,arizona-state,1950-1951,1950-12-01,USC,usc,USC,71,86,L,0,OPPONENT_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,,,accepted L 71-86 vs USC,arizona-state-stage1-1950-51-working-ledger-batch33.csv; 1950-51-G01,
ASUSTG1-000958,arizona-state,1985-1986,1986-02-06,Stanford (OT),stanford,Stanford,77,75,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 77 Stanford (OT) 75 A F6,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000959,arizona-state,1985-1986,1986-02-08,California,california,California,61,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 61 California 83 A F8,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000960,arizona-state,1985-1986,1986-02-13,USC,usc,USC,75,67,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 75 USC 67 H F13,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000961,arizona-state,1985-1986,1986-02-15,UCLA (OT),ucla,UCLA,74,73,W,1,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 74 UCLA (OT) 73 H F15,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000962,arizona-state,1985-1986,1986-02-20,Oregon St. (OT),oregon-state,Oregon State,69,75,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 69 Oregon St. (OT) 75 A F20,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000963,arizona-state,1985-1986,1986-02-23,Oregon,oregon,Oregon,65,89,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 65 Oregon 89 A F23,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000964,arizona-state,1985-1986,1986-02-27,Wash. St. (20T),washington-state,Washington State,80,78,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 80 Wash. St. (20T) 78 H F27,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000965,arizona-state,1985-1986,1986-03-01,Washington,washington,Washington,62,64,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 62 Washington 64 H M1,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000966,arizona-state,1985-1986,1986-03-09,Arizona,arizona,Arizona,70,63,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 70 Arizona 63 H M9,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000967,arizona-state,1986-1987,1986-12-05,Hawaii,hawai-i,Hawai'i,97,72,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 97 Hawaii 72 TH D5,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000968,arizona-state,1986-1987,1986-12-06,Houston,houston,Houston,66,83,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 66 Houston 83 TH D6,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000969,arizona-state,1986-1987,1986-12-12,BYU,byu,BYU,85,91,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 85 BYU 91 TA D12,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000970,arizona-state,1986-1987,1986-12-13,Texas Christian,tcu,TCU,78,96,L,0,NEUTRAL,Marriott Center,Provo,UT,REGULAR_SEASON,,,,,,L 78 Texas Christian 96 TN D13,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000971,arizona-state,1986-1987,1986-12-20,S. Jose St. (OT),san-jose-state,San José State,67,66,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 67 S. Jose St. (OT) 66 A D20,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000972,arizona-state,1986-1987,1986-12-22,No. Arizona,northern-arizona,Northern Arizona,76,54,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 76 No. Arizona 54 H D22,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000973,arizona-state,1986-1987,1986-12-27,Mississippi,ole-miss,Ole Miss,63,76,L,0,NEUTRAL,San Diego Sports Arena,San Diego,CA,REGULAR_SEASON,,,,,,L 63 Mississippi 76 TN D27,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000974,arizona-state,1986-1987,1986-12-28,Manhattan,manhattan,Manhattan,106,66,W,0,NEUTRAL,San Diego Sports Arena,San Diego,CA,REGULAR_SEASON,,,,,,W 106 Manhattan 66 TN D28,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000975,arizona-state,1986-1987,1987-01-02,Oregon,oregon,Oregon,69,77,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 69 Oregon 77 A J2,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000976,arizona-state,1986-1987,1987-01-04,Oregon St.,oregon-state,Oregon State,75,81,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 75 Oregon St. 81 A J4,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000977,arizona-state,1986-1987,1987-01-08,UCLA,ucla,UCLA,51,61,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 51 UCLA 61 H J8,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000978,arizona-state,1986-1987,1987-01-10,USC,usc,USC,62,66,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 62 USC 66 H J10,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000979,arizona-state,1986-1987,1987-01-15,Washington,washington,Washington,72,81,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 72 Washington 81 A J15,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000980,arizona-state,1986-1987,1987-01-18,Washington St.,washington-state,Washington State,80,64,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 80 Washington St. 64 A J18,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000981,arizona-state,1986-1987,1987-01-22,Stanford,stanford,Stanford,65,69,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 65 Stanford 69 H J22,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000982,arizona-state,1986-1987,1987-01-24,California,california,California,61,53,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 61 California 53 H J24,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000983,arizona-state,1986-1987,1987-01-29,Arizona,arizona,Arizona,67,82,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 67 Arizona 82 H J29,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000984,arizona-state,1986-1987,1987-01-31,Arizona,arizona,Arizona,54,66,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 54 Arizona 66 A J31,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000985,arizona-state,1986-1987,1987-02-05,Oregon St.,oregon-state,Oregon State,71,86,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 71 Oregon St. 86 H F5,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000986,arizona-state,1986-1987,1987-02-07,Oregon,oregon,Oregon,62,70,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 62 Oregon 70 H F7,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000987,arizona-state,1986-1987,1987-02-12,USC,usc,USC,69,62,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 69 USC 62 A F12,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000988,arizona-state,1986-1987,1987-02-16,UCLA,ucla,UCLA,67,64,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 67 UCLA 64 A F16,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000989,arizona-state,1986-1987,1987-02-19,Washington,washington,Washington,71,70,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 71 Washington 70 H F19,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000990,arizona-state,1986-1987,1987-02-21,Washington St.,washington-state,Washington State,66,62,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 66 Washington St. 62 H F21,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000991,arizona-state,1986-1987,1987-02-26,California,california,California,65,71,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 65 California 71 A F26,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000992,arizona-state,1986-1987,1987-02-28,Stanford (OT),stanford,Stanford,92,97,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 92 Stanford (OT) 97 A F28,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000993,arizona-state,1986-1987,1987-03-05,Washington St.,washington-state,Washington State,76,60,W,0,NEUTRAL,Pauley Pavilion,Los Angeles,CA,CONFERENCE_TOURNAMENT,,Pac-10 Tournament,,,,W 76 Washington St. 60 TN M5,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000994,arizona-state,1986-1987,1987-03-06,UCLA (18),ucla,UCLA,83,99,L,0,OPPONENT_HOME,Pauley Pavilion,Los Angeles,CA,CONFERENCE_TOURNAMENT,,Pac-10 Tournament,,,,L 83 UCLA (18) 99 TA M6,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000995,arizona-state,1987-1988,1987-11-27,Texas Tech,texas-tech,Texas Tech,83,68,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 83 Texas Tech 68 H N27,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000996,arizona-state,1987-1988,1987-12-01,No. Arizona,northern-arizona,Northern Arizona,79,75,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 79 No. Arizona 75 A D1,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000997,arizona-state,1987-1988,1987-12-04,San Diego St.,san-diego-state,San Diego State,91,68,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 91 San Diego St. 68 TH D4,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000998,arizona-state,1987-1988,1987-12-05,Richmond,richmond,Richmond,63,76,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 63 Richmond 76 TH D5,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-000999,arizona-state,1987-1988,1987-12-08,Iowa St.,iowa-state,Iowa State,85,99,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 85 Iowa St. 99 A D8,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001000,arizona-state,1987-1988,1987-12-18,So. Utah St.,southern-utah,Southern Utah,89,74,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 89 So. Utah St. 74 H D18,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001001,arizona-state,1987-1988,1987-12-20,Wash. St. (OT),washington-state,Washington State,66,65,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 66 Wash. St. (OT) 65 A D20,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001002,arizona-state,1987-1988,1987-12-22,Washington,washington,Washington,87,78,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 87 Washington 78 A D22,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001003,arizona-state,1987-1988,1987-12-27,Texas A&M,texas-a-m,Texas A&M,79,73,W,0,NEUTRAL,Neal S. Blaisdell Center,Honolulu,HI,REGULAR_SEASON,,,,,,W 79 Texas A&M 73 TN D27,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001004,arizona-state,1987-1988,1987-12-29,Mississippi St.,mississippi-state,Mississippi State,70,69,W,0,NEUTRAL,Neal S. Blaisdell Center,Honolulu,HI,REGULAR_SEASON,,,,,,W 70 Mississippi St. 69 TN D29,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001005,arizona-state,1987-1988,1987-12-30,No. Carolina St.,nc-state,NC State,71,83,L,0,NEUTRAL,Neal S. Blaisdell Center,Honolulu,HI,REGULAR_SEASON,,,,,,L 71 No. Carolina St. 83 TN D30,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001006,arizona-state,1987-1988,1988-01-07,Stanford,stanford,Stanford,104,80,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 104 Stanford 80 H J7,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001007,arizona-state,1987-1988,1988-01-09,California,california,California,82,60,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 82 California 60 H J9,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001008,arizona-state,1987-1988,1988-01-14,Oregon,oregon,Oregon,84,86,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 84 Oregon 86 A J14,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001009,arizona-state,1987-1988,1988-01-16,Oregon St.,oregon-state,Oregon State,68,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 68 Oregon St. 76 A J16,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001010,arizona-state,1987-1988,1988-01-21,UCLA,ucla,UCLA,81,94,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 81 UCLA 94 H J21,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001011,arizona-state,1987-1988,1988-01-23,USC,usc,USC,78,74,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 78 USC 74 H J23,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001012,arizona-state,1987-1988,1988-01-28,Arizona (1),arizona,Arizona,59,99,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 59 Arizona (1) 99 A J28,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001013,arizona-state,1987-1988,1988-01-30,Utah,utah,Utah,62,60,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 62 Utah 60 H J30,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001014,arizona-state,1987-1988,1988-02-04,California,california,California,88,80,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 88 California 80 A F4,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001015,arizona-state,1987-1988,1988-02-06,Stanford,stanford,Stanford,63,96,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 63 Stanford 96 A F6,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001016,arizona-state,1987-1988,1988-02-11,Oregon St.,oregon-state,Oregon State,75,78,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 75 Oregon St. 78 H F11,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001017,arizona-state,1987-1988,1988-02-13,Oregon (OT),oregon,Oregon,82,87,L,1,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 82 Oregon (OT) 87 H F13,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001018,arizona-state,1987-1988,1988-02-18,UCLA,ucla,UCLA,73,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 73 UCLA 79 A F18,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001019,arizona-state,1987-1988,1988-02-20,USC,usc,USC,70,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 70 USC 74 A F20,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001020,arizona-state,1987-1988,1988-02-27,Arizona (3),arizona,Arizona,73,101,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 73 Arizona (3) 101 H F27,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001021,arizona-state,1987-1988,1988-03-03,Washington,washington,Washington,73,77,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 73 Washington 77 H M3,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001022,arizona-state,1987-1988,1988-03-06,Washington St.,washington-state,Washington State,66,70,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 66 Washington St. 70 H M6,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001023,arizona-state,1987-1988,1988-03-10,Washington,washington,Washington,82,96,L,0,NEUTRAL,McKale Center,Tucson,AZ,CONFERENCE_TOURNAMENT,,Pac-10 Tournament,,,,L 82 Washington 96 TN M10,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001024,arizona-state,1988-1989,1988-11-25,Alabama (OT),alabama,Alabama,83,84,L,1,NEUTRAL,Richmond Coliseum,Richmond,VA,REGULAR_SEASON,,,,,,L 83 Alabama (OT) 84 TN N25,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001025,arizona-state,1988-1989,1988-11-26,Baylor,baylor,Baylor,89,73,W,0,NEUTRAL,Richmond Coliseum,Richmond,VA,REGULAR_SEASON,,,,,,W 89 Baylor 73 TN N26,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001026,arizona-state,1988-1989,1988-12-01,Indiana St.,indiana-state,Indiana State,106,91,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 106 Indiana St. 91 H D1,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001027,arizona-state,1988-1989,1988-12-03,Rhode Island,rhode-island,Rhode Island,99,87,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 99 Rhode Island 87 H D3,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001028,arizona-state,1988-1989,1988-12-08,Texas Tech,texas-tech,Texas Tech,81,75,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 81 Texas Tech 75 A D8,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001029,arizona-state,1988-1989,1988-12-17,San Diego St.,san-diego-state,San Diego State,77,72,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 77 San Diego St. 72 H D17,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001030,arizona-state,1988-1989,1988-12-20,Washington St.,washington-state,Washington State,59,65,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 59 Washington St. 65 H D20,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001031,arizona-state,1988-1989,1988-12-22,Washington,washington,Washington,121,90,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 121 Washington 90 H D22,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001032,arizona-state,1988-1989,1988-12-28,San Francisco,san-francisco,San Francisco,82,76,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 82 San Francisco 76 TH D28,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001033,arizona-state,1988-1989,1988-12-29,UC Santa Barbara,uc-santa-barbara,UC Santa Barbara,80,84,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 80 UC Santa Barbara 84 TH D29,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001034,arizona-state,1988-1989,1989-01-05,California,california,California,60,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 60 California 84 A J5,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001035,arizona-state,1988-1989,1989-01-07,Stanford,stanford,Stanford,65,94,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 65 Stanford 94 A J7,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001036,arizona-state,1988-1989,1989-01-12,Oregon,oregon,Oregon,72,70,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 72 Oregon 70 H J12,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001037,arizona-state,1988-1989,1989-01-14,Oregon St.,oregon-state,Oregon State,65,85,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 65 Oregon St. 85 H J14,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001038,arizona-state,1988-1989,1989-01-19,UCLA,ucla,UCLA,84,94,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 84 UCLA 94 A J19,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001039,arizona-state,1988-1989,1989-01-21,USC,usc,USC,67,62,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 67 USC 62 A J21,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001040,arizona-state,1988-1989,1989-01-26,Arizona (6),arizona,Arizona,71,96,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 71 Arizona (6) 96 H J26,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001041,arizona-state,1988-1989,1989-01-28,No. Arizona,northern-arizona,Northern Arizona,82,70,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 82 No. Arizona 70 H J28,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001042,arizona-state,1988-1989,1989-02-02,Stanford (20),stanford,Stanford,60,75,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 60 Stanford (20) 75 H F2,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001043,arizona-state,1988-1989,1989-02-04,California,california,California,63,73,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 63 California 73 H F4,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001044,arizona-state,1988-1989,1989-02-09,Oregon St.,oregon-state,Oregon State,83,89,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 83 Oregon St. 89 A F9,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001045,arizona-state,1988-1989,1989-02-11,Oregon,oregon,Oregon,98,94,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 98 Oregon 94 A F11,arizona-state-stage1-game-universe.csv; PDF p.120,
ASUSTG1-001046,arizona-state,1988-1989,1989-02-16,UCLA,ucla,UCLA,93,86,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 93 UCLA 86 H F16,arizona-state-stage1-game-universe.csv; PDF p.120,
