index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
1209,UCLARAW-01210,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-02-27,Washington State,Washington State,washington-state,Yes,57,53,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/27 Washington State* 1/- A 57-53 W,resolved,,,,,,,
1210,UCLARAW-01211,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-01,Washington,Washington,washington,Yes,71,69,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,3/1 Washington* 1/- A 71-69 W,resolved,,,,,,,
1211,UCLARAW-01212,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-05,California,California,california,Yes,103,69,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,3/5 California* 1/- H 103-69 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1212,UCLARAW-01213,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-06,Stanford,Stanford,stanford,Yes,107,72,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,3/6 Stanford* 1/- H 107-72 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1213,UCLARAW-01214,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-13,USC,USC,usc,Yes,73,62,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,3/13 USC* 1/3 H 73-62 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1214,UCLARAW-01215,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-18,BYU,BYU,byu,Yes,91,73,W,0,,,N,NEUTRAL,Huntsman Center,Huntsman Center,Salt Lake City,UT,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,UCLA 2025-26 Media Guide PDF p. 190,3/18 BYU 2 1/20 N 91-73 W,resolved,,,,,,,
1215,UCLARAW-01216,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-20,Long Beach State,Long Beach State,long-beach-state,Yes,57,55,W,0,,,N,NEUTRAL,Huntsman Center,Huntsman Center,Salt Lake City,UT,NCAA Tournament,,NCAA_TOURNAMENT,Elite Eight,UCLA 2025-26 Media Guide PDF p. 190,3/20 Long Beach State 2 1/16 N 57-55 W,resolved,,,,,,,
1216,UCLARAW-01217,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-25,Kansas,Kansas,kansas,Yes,68,60,W,0,,,N,NEUTRAL,Houston Astrodome,Houston Astrodome,Houston,TX,NCAA Tournament,,NCAA_TOURNAMENT,Final Four,UCLA 2025-26 Media Guide PDF p. 190,3/25 Kansas 3 1/4 N 68-60 W,resolved,,,,,,,
1217,UCLARAW-01218,ucla,2025-26_ucla_media_guide_year_by_year,1970-1971,1971,1971-03-27,Villanova,Villanova,villanova,Yes,68,62,W,0,,,N,NEUTRAL,Houston Astrodome,Houston Astrodome,Houston,TX,NCAA Tournament,,NCAA_TOURNAMENT,Championship,UCLA 2025-26 Media Guide PDF p. 190,3/27 Villanova 3 1/19 N 68-62 W,resolved,,,,,,,
1218,UCLARAW-01219,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-03,The Citadel,The Citadel,the-citadel,Yes,105,49,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/3 The Citadel 1/- H 105-49 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1219,UCLARAW-01220,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-04,Iowa,Iowa,iowa,Yes,106,72,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/4 Iowa 1/- H 106-72 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1220,UCLARAW-01221,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-10,Iowa State,Iowa State,iowa-state,Yes,110,81,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/10 Iowa State 1/- H 110-81 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1221,UCLARAW-01222,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-11,Texas A&M,Texas A&M,texas-a-m,Yes,117,53,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/11 Texas A&M 1/- H 117-53 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification. Integration current-main opponent identity reconciliation: texas-a-and-m -> texas-a-m; raw source label/text preserved.,,,,,,
1222,UCLARAW-01223,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-22,Notre Dame,Notre Dame,notre-dame,Yes,114,56,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/22 Notre Dame 1/- H 114-56 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1223,UCLARAW-01224,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-23,TCU,TCU,tcu,Yes,119,81,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/23 TCU 1/- H 119-81 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1224,UCLARAW-01225,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-29,Texas,Texas,texas,Yes,115,65,W,0,,,H,SOURCE_PROGRAM_HOME,Pauley Pavilion,Pauley Pavilion,Los Angeles,CA,Bruin Classic,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/29 Texas 1 1/- H 115-65 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1225,UCLARAW-01226,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1971-12-30,Ohio State,Ohio State,ohio-state,Yes,79,53,W,0,,,H,SOURCE_PROGRAM_HOME,Pauley Pavilion,Pauley Pavilion,Los Angeles,CA,Bruin Classic,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/30 Ohio State 1 1/6 H 79-53 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1226,UCLARAW-01227,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-07,Oregon State,Oregon State,oregon-state,Yes,78,72,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/7 Oregon State* 1/- A 78-72 W,resolved,,,,,,,
1227,UCLARAW-01228,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-08,Oregon,Oregon,oregon,Yes,93,68,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/8 Oregon* 1/- A 93-68 W,resolved,,,,,,,
1228,UCLARAW-01229,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-14,Stanford,Stanford,stanford,Yes,118,79,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/14 Stanford* 1/- H 118-79 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1229,UCLARAW-01230,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-15,California,California,california,Yes,82,43,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/15 California* 1/- H 82-43 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1230,UCLARAW-01231,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-21,Santa Clara,Santa Clara,santa-clara,Yes,92,57,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/21 Santa Clara 1/- H 92-57 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1231,UCLARAW-01232,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-22,Denver,Denver,denver,Yes,108,61,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/22 Denver 1/- H 108-61 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1232,UCLARAW-01233,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-28,Loyola-Chicago,Loyola Chicago,loyola-chicago,Yes,92,64,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/28 Loyola-Chicago 1/- A 92-64 W,resolved,,,,,,,
1233,UCLARAW-01234,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-01-29,Notre Dame,Notre Dame,notre-dame,Yes,57,32,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/29 Notre Dame 1/- A 57-32 W,resolved,,,,,,,
1234,UCLARAW-01235,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-02-05,USC,USC,usc,Yes,81,56,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/5 USC* 1/- H 81-56 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1235,UCLARAW-01236,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-02-11,Washington State,Washington State,washington-state,Yes,89,58,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/11 Washington State* 1/- H 89-58 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1236,UCLARAW-01237,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-02-12,Washington,Washington,washington,Yes,109,70,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/12 Washington* 1/- H 109-70 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1237,UCLARAW-01238,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-02-19,Washington,Washington,washington,Yes,100,83,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/19 Washington* 1/- A 100-83 W,resolved,,,,,,,
1238,UCLARAW-01239,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-02-21,Washington State,Washington State,washington-state,Yes,85,55,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/21 Washington State* 1/- A 85-55 W,resolved,,,,,,,
1239,UCLARAW-01240,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-02-25,Oregon,Oregon,oregon,Yes,92,70,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/25 Oregon* 1/- H 92-70 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1240,UCLARAW-01241,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-02-26,Oregon State,Oregon State,oregon-state,Yes,91,72,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,2/26 Oregon State* 1/- H 91-72 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1241,UCLARAW-01242,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-03-03,California,California,california,Yes,85,71,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,3/3 California* 1/- A 85-71 W,resolved,,,,,,,
1242,UCLARAW-01243,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-03-04,Stanford,Stanford,stanford,Yes,102,73,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,3/4 Stanford* 1/- A 102-73 W,resolved,,,,,,,
1243,UCLARAW-01244,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-03-10,USC,USC,usc,Yes,79,66,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,3/10 USC* 1/- A 79-66 W,resolved,,,,,,,
1244,UCLARAW-01245,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-03-16,Weber State,Weber State,weber-state,Yes,90,58,W,0,,,N,NEUTRAL,Marriott Center,Marriott Center,Provo,UT,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,UCLA 2025-26 Media Guide PDF p. 190,3/16 Weber State 2 1/- N 90-58 W,resolved,,,,,,,
1245,UCLARAW-01246,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-03-18,Long Beach State,Long Beach State,long-beach-state,Yes,73,57,W,0,,,N,NEUTRAL,Marriott Center,Marriott Center,Provo,UT,NCAA Tournament,,NCAA_TOURNAMENT,Elite Eight,UCLA 2025-26 Media Guide PDF p. 190,3/18 Long Beach State 2 1/5 N 73-57 W,resolved,,,,,,,
1246,UCLARAW-01247,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-03-23,Louisville,Louisville,louisville,Yes,96,77,W,0,,,N,NEUTRAL,Los Angeles Memorial Sports Arena,Los Angeles Memorial Sports Arena,Los Angeles,CA,NCAA Tournament,,NCAA_TOURNAMENT,Final Four,UCLA 2025-26 Media Guide PDF p. 190,3/23 Louisville 3 1/4 N 96-77 W,resolved,,,,,,,
1247,UCLARAW-01248,ucla,2025-26_ucla_media_guide_year_by_year,1971-1972,1972,1972-03-25,Florida State,Florida State,florida-state,Yes,81,76,W,0,,,N,NEUTRAL,Los Angeles Memorial Sports Arena,Los Angeles Memorial Sports Arena,Los Angeles,CA,NCAA Tournament,,NCAA_TOURNAMENT,Championship,UCLA 2025-26 Media Guide PDF p. 190,3/25 Florida State 3 1/10 N 81-76 W,resolved,,,,,,,
1248,UCLARAW-01249,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-11-25,Wisconsin,Wisconsin,wisconsin,Yes,94,53,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,11/25 Wisconsin 1/- H 94-53 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1249,UCLARAW-01250,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-12-01,Bradley,Bradley,bradley,Yes,73,38,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/1 Bradley 1/- H 73-38 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1250,UCLARAW-01251,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-12-02,Pacific,Pacific,pacific,Yes,81,48,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/2 Pacific 1/- H 81-48 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1251,UCLARAW-01252,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-12-16,UC Santa Barbara,UC Santa Barbara,uc-santa-barbara,Yes,98,67,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/16 UC Santa Barbara 1/- H 98-67 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1252,UCLARAW-01253,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-12-22,Pittsburgh,Pittsburgh,pittsburgh,Yes,89,73,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/22 Pittsburgh 1/- H 89-73 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1253,UCLARAW-01254,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-12-23,Notre Dame,Notre Dame,notre-dame,Yes,82,56,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/23 Notre Dame 1/- H 82-56 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1254,UCLARAW-01255,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-12-29,Drake,Drake,drake,Yes,85,72,W,0,,,N,NEUTRAL,,Municipal Auditorium (New Orleans),New Orleans,LA,Sugar Bowl Tournament,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/29 Drake 1 1/- N 85-72 W,resolved,,,,,,,
1255,UCLARAW-01256,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1972-12-30,Illinois,Illinois,illinois,Yes,71,64,W,0,,,N,NEUTRAL,,Municipal Auditorium (New Orleans),New Orleans,LA,Sugar Bowl Tournament,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,12/30 Illinois 1 1/- N 71-64 W,resolved,,,,,,,
1256,UCLARAW-01257,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-05,Oregon,Oregon,oregon,Yes,64,38,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 190,1/5 Oregon* 1/- H 64-38 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1257,UCLARAW-01258,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-06,Oregon State,Oregon State,oregon-state,Yes,87,61,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,1/6 Oregon State* 1/- H 87-61 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1258,UCLARAW-01259,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-12,Stanford,Stanford,stanford,Yes,82,67,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,1/12 Stanford* 1/- A 82-67 W,resolved,,,,,,,
1259,UCLARAW-01260,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-13,California,California,california,Yes,69,50,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,1/13 California* 1/- A 69-50 W,resolved,,,,,,,
1260,UCLARAW-01261,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-19,San Francisco,San Francisco,san-francisco,Yes,92,64,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,1/19 San Francisco 1/10 H 92-64 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1261,UCLARAW-01262,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-20,Providence,Providence,providence,Yes,101,77,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,1/20 Providence 1/9 H 101-77 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1262,UCLARAW-01263,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-25,Loyola-Chicago,Loyola Chicago,loyola-chicago,Yes,87,73,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,1/25 Loyola-Chicago 1/- A 87-73 W,resolved,,,,,,,
1263,UCLARAW-01264,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-01-27,Notre Dame,Notre Dame,notre-dame,Yes,82,63,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,1/27 Notre Dame 1/- A 82-63 W,resolved,,,,,,,
1264,UCLARAW-01265,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-02-03,USC,USC,usc,Yes,79,56,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,2/3 USC* 1/20 A 79-56 W,resolved,,,,,,,
1265,UCLARAW-01266,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-02-10,Washington State,Washington State,washington-state,Yes,88,50,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,2/10 Washington State* 1/- A 88-50 W,resolved,,,,,,,
1266,UCLARAW-01267,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-02-12,Washington,Washington,washington,Yes,76,67,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,2/12 Washington* 1/- A 76-67 W,resolved,,,,,,,
1267,UCLARAW-01268,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-02-16,Washington,Washington,washington,Yes,93,62,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,2/16 Washington* 1/- H 93-62 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1268,UCLARAW-01269,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-02-17,Washington State,Washington State,washington-state,Yes,96,64,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,2/17 Washington State* 1/- H 96-64 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1269,UCLARAW-01270,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-02-22,Oregon,Oregon,oregon,Yes,72,61,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,2/22 Oregon* 1/- A 72-61 W,resolved,,,,,,,
1270,UCLARAW-01271,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-02-24,Oregon State,Oregon State,oregon-state,Yes,73,67,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,2/24 Oregon State* 1/- A 73-67 W,resolved,,,,,,,
1271,UCLARAW-01272,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-03-02,California,California,california,Yes,90,65,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,3/2 California* 1/- H 90-65 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1272,UCLARAW-01273,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-03-03,Stanford,Stanford,stanford,Yes,51,45,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,3/3 Stanford* 1/- H 51-45 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1273,UCLARAW-01274,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-03-10,USC,USC,usc,Yes,76,56,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 191,3/10 USC* 1/- H 76-56 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
1274,UCLARAW-01275,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-03-15,Arizona State,Arizona State,arizona-state,Yes,98,81,W,0,,,H,SOURCE_PROGRAM_HOME,Pauley Pavilion,Pauley Pavilion,Los Angeles,CA,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,UCLA 2025-26 Media Guide PDF p. 191,3/15 Arizona State 2 1/16 H 98-81 W,resolved,,,,,,,
1275,UCLARAW-01276,ucla,2025-26_ucla_media_guide_year_by_year,1972-1973,1973,1973-03-17,San Francisco,San Francisco,san-francisco,Yes,54,39,W,0,,,H,SOURCE_PROGRAM_HOME,Pauley Pavilion,Pauley Pavilion,Los Angeles,CA,NCAA Tournament,,NCAA_TOURNAMENT,Elite Eight,UCLA 2025-26 Media Guide PDF p. 191,3/17 San Francisco 2 1/20 H 54-39 W,resolved,,,,,,,
