index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
10,michigan,Appalachian State,app-state,App State,Yes,1,2019-2020,2019-2020,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
11,michigan,Arizona,arizona,Arizona,Yes,12,1957-1958,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
12,michigan,Arizona State,arizona-state,Arizona State,Yes,4,1965-1966,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
13,michigan,Arkansas,arkansas,Arkansas,Yes,8,1966-1967,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
14,michigan,Arkansas-Pine Bluff,arkansas-pine-bluff,UAPB,Yes,2,2009-2010,2011-2012,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
15,michigan,Army,army,Army,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
16,michigan,Auburn,auburn,Auburn,Yes,3,1993-1994,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
17,michigan,Austin Peay,austin-peay,Austin Peay,Yes,1,1987-1988,1987-1988,RESOLVED,Current D1 registry / established institutional lineage,,
18,michigan,Ball State,ball-state,Ball State,Yes,11,1961-1962,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
19,michigan,Binghamton,binghamton,Binghamton,Yes,3,2004-2005,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
20,michigan,Boise State,boise-state,Boise State,Yes,1,1987-1988,1987-1988,RESOLVED,Current D1 registry / established institutional lineage,,
21,michigan,Boston College,boston-college,Boston College,Yes,5,1972-1973,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
22,michigan,Boston University,boston-university,Boston University,Yes,6,1989-1990,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
23,michigan,Bowling Green,bowling-green,Bowling Green,Yes,13,1961-1962,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
24,michigan,Bradley,bradley,Bradley,Yes,8,1927-1928,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
25,michigan,Brown,brown,Brown,Yes,2,1960-1961,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
26,michigan,Bryant,bryant,Bryant,Yes,2,2010-2011,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
27,michigan,Bucknell,bucknell,Bucknell,Yes,1,2014-2015,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
28,michigan,Buffalo,buffalo,Buffalo,Yes,2,1934-1935,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
29,michigan,Butler,butler,Butler,Yes,30,1935-1936,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
30,michigan,BYU,byu,BYU,Yes,4,1954-1955,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
31,michigan,California,california,California,Yes,1,1961-1962,1961-1962,RESOLVED,Current D1 registry / established institutional lineage,,
32,michigan,Calvin,calvin,Calvin,No,2,1934-1935,1935-1936,RESOLVED,Michigan record book / historical non-current identity normalization,,
33,michigan,Camp Custer,camp-custer,Camp Custer,No,1,1917-1918,1917-1918,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
34,michigan,Carnegie Tech,carnegie-tech,Carnegie Tech,No,2,1921-1922,1921-1922,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
35,michigan,Case,case,Case,No,3,1917-1918,1921-1922,RESOLVED,Michigan record book / historical non-current identity normalization,,
36,michigan,Central Arkansas,central-arkansas,Central Arkansas,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
37,michigan,Central Conn. State,central-connecticut,Central Connecticut,Yes,1,2006-2007,2006-2007,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
38,michigan,Central Florida,ucf,UCF,Yes,2,2020-2021,2021-2022,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
39,michigan,Central Michigan,central-michigan,Central Michigan,Yes,26,1943-1944,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
40,michigan,Chaminade,chaminade,Chaminade,No,1,2017-2018,2017-2018,RESOLVED,Michigan record book / historical non-current identity normalization,,
41,michigan,Charleston Southern,charleston-southern,Charleston Southern,Yes,1,2002-2003,2002-2003,RESOLVED,Current D1 registry / established institutional lineage,,
42,michigan,Charlotte,charlotte,Charlotte,Yes,2,2013-2014,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
43,michigan,Chattanooga,chattanooga,Chattanooga,Yes,5,1993-1994,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
44,michigan,Chicago,chicago,Chicago,No,37,1917-1918,1945-1946,RESOLVED,Michigan record book / historical non-current identity normalization,,
45,michigan,Chicago State,chicago-state,Chicago State,Yes,5,1985-1986,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
46,michigan,Cincinnati,cincinnati,Cincinnati,Yes,4,1921-1922,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
47,michigan,Clemson,clemson,Clemson,Yes,4,1987-1988,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
48,michigan,Cleveland State,cleveland-state,Cleveland State,Yes,10,1982-1983,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
49,michigan,Coastal Carolina,coastal-carolina,Coastal Carolina,Yes,1,1992-1993,1992-1993,RESOLVED,Current D1 registry / established institutional lineage,,
50,michigan,Coe,coe,Coe,No,1,1927-1928,1927-1928,RESOLVED,Michigan record book / historical non-current identity normalization,,
51,michigan,Colgate,colgate,Colgate,Yes,1,1934-1935,1934-1935,RESOLVED,Current D1 registry / established institutional lineage,,
52,michigan,Colorado,colorado,Colorado,Yes,4,1948-1949,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
53,michigan,Colorado A&M,colorado-state,Colorado State,Yes,1,1948-1949,1948-1949,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
54,michigan,Colorado State,colorado-state,Colorado State,Yes,3,1999-2000,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
55,michigan,Columbia,columbia,Columbia,Yes,1,1947-1948,1947-1948,RESOLVED,Current D1 registry / established institutional lineage,,
56,michigan,Concordia,concordia,Concordia,No,1,2010-2011,2010-2011,RESOLVED,Michigan record book / historical non-current identity normalization,,
57,michigan,Connecticut,uconn,UConn,Yes,4,1939-1940,2015-2016,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
58,michigan,Coppin State,coppin-state,Coppin State,Yes,4,2005-2006,2014-2015,RESOLVED,Current D1 registry / established institutional lineage,,
59,michigan,Cornell,cornell,Cornell,Yes,4,1926-1927,1939-1940,RESOLVED,Current D1 registry / established institutional lineage,,
60,michigan,Creighton,creighton,Creighton,Yes,3,1962-1963,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
61,michigan,Custer Officers,custer-officers,Custer Officers,No,1,1918-1919,1918-1919,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
62,michigan,Dartmouth,dartmouth,Dartmouth,Yes,1,1937-1938,1937-1938,RESOLVED,Current D1 registry / established institutional lineage,,
63,michigan,Davidson,davidson,Davidson,Yes,7,1966-1967,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
64,michigan,Dayton,dayton,Dayton,Yes,11,1964-1965,1984-1985,RESOLVED,Current D1 registry / established institutional lineage,,
65,michigan,Delaware,delaware,Delaware,Yes,2,1956-1957,1958-1959,RESOLVED,Current D1 registry / established institutional lineage,,
66,michigan,Delaware State,delaware-state,Delaware State,Yes,5,2003-2004,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
67,michigan,Denver,denver,Denver,Yes,5,1954-1955,1961-1962,RESOLVED,Current D1 registry / established institutional lineage,,
68,michigan,DePaul,depaul,DePaul,Yes,1,1995-1996,1995-1996,RESOLVED,Current D1 registry / established institutional lineage,,
69,michigan,Detroit,detroit-mercy,Detroit Mercy,Yes,28,1918-1919,2014-2015,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
70,michigan,Detroit Athletic Club,detroit-athletic-club,Detroit Athletic Club,No,1,1919-1920,1919-1920,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
71,michigan,Detroit Law,detroit-law,Detroit Law,No,1,1918-1919,1918-1919,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
72,michigan,Detroit Mercy,detroit-mercy,Detroit Mercy,Yes,1,2017-2018,2017-2018,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
73,michigan,Detroit Naval Station,detroit-naval-station,Detroit Naval Station,No,1,1918-1919,1918-1919,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
74,michigan,Drake,drake,Drake,Yes,2,1959-1960,1960-1961,RESOLVED,Current D1 registry / established institutional lineage,,
75,michigan,Duke,duke,Duke,Yes,31,1963-1964,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
76,michigan,Duquesne,duquesne,Duquesne,Yes,2,1980-1981,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
77,michigan,E. Tennessee St.,east-tennessee-state,East Tennessee State,Yes,1,1991-1992,1991-1992,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
78,michigan,Eastern Michigan,eastern-michigan,Eastern Michigan,Yes,26,1970-1971,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
79,michigan,Eastern Washington,eastern-washington,Eastern Washington,Yes,1,2007-2008,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
80,michigan,Elon,elon,Elon,Yes,2,2015-2016,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
81,michigan,Evansville,evansville,Evansville,Yes,2,1962-1963,1969-1970,RESOLVED,Current D1 registry / established institutional lineage,,
82,michigan,Fairfield,fairfield,Fairfield,Yes,3,2001-2002,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
83,michigan,Fairleigh Dickinson,fairleigh-dickinson,Fairleigh Dickinson,Yes,1,1984-1985,1984-1985,RESOLVED,Current D1 registry / established institutional lineage,,
84,michigan,Ferris State,ferris-state,Ferris State,No,1,2011-2012,2011-2012,RESOLVED,Michigan record book / historical non-current identity normalization,,
85,michigan,Florida,florida,Florida,Yes,5,1987-1988,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
86,michigan,Florida A&M,florida-a-m,Florida A&M,Yes,1,1982-1983,1982-1983,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
87,michigan,Florida Gulf Coast,florida-gulf-coast,Florida Gulf Coast,Yes,1,2008-2009,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
88,michigan,Florida International,florida-international,FIU,Yes,2,1997-1998,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
89,michigan,Florida Southern,florida-southern,Florida Southern,No,1,1985-1986,1985-1986,RESOLVED,Michigan record book / historical non-current identity normalization,,
90,michigan,Florida State,florida-state,Florida State,Yes,5,1996-1997,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
91,michigan,Fordham,fordham,Fordham,Yes,2,1976-1977,1977-1978,RESOLVED,Current D1 registry / established institutional lineage,,
92,michigan,Fort Custer,fort-custer,Fort Custer,No,2,1943-1944,1943-1944,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
93,michigan,Fort Wayne Nationals,fort-wayne-nationals,Fort Wayne Nationals,No,1,1918-1919,1918-1919,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
94,michigan,Furman,furman,Furman,Yes,1,2016-2017,2016-2017,RESOLVED,Current D1 registry / established institutional lineage,,
95,michigan,Gardner-Webb,gardner-webb,Gardner-Webb,Yes,1,2010-2011,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
96,michigan,George Wash.,george-washington,George Washington,Yes,1,1992-1993,1992-1993,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
97,michigan,George Washington,george-washington,George Washington,Yes,1,2018-2019,2018-2019,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
98,michigan,Georgetown,georgetown,Georgetown,Yes,2,2006-2007,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
99,michigan,Georgia,georgia,Georgia,Yes,2,1983-1984,1984-1985,RESOLVED,Current D1 registry / established institutional lineage,,
100,michigan,Georgia Tech,georgia-tech,Georgia Tech,Yes,7,1966-1967,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
101,michigan,Gonzaga,gonzaga,Gonzaga,Yes,2,2019-2020,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
102,michigan,Grambling State,grambling,Grambling,Yes,3,1987-1988,1989-1990,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
103,michigan,Great Lakes,great-lakes,Great Lakes,No,3,1917-1918,1945-1946,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
104,michigan,Hampton,hampton,Hampton,Yes,1,1998-1999,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
105,michigan,Harvard,harvard,Harvard,Yes,4,1970-1971,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
106,michigan,Hawaii,hawai-i,Hawai'i,Yes,2,1970-1971,2003-2004,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
107,michigan,High Point,high-point,High Point,Yes,2,2003-2004,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
108,michigan,Hillsdale,hillsdale,Hillsdale,No,1,1919-1920,1919-1920,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
109,michigan,Hillsdale College,hillsdale,Hillsdale,No,1,2014-2015,2014-2015,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
110,michigan,Holy Cross,holy-cross,Holy Cross,Yes,5,1947-1948,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
111,michigan,Hope,hope,Hope,No,1,1917-1918,1917-1918,RESOLVED,Michigan record book / historical non-current identity normalization,,
112,michigan,Houston,houston,Houston,Yes,4,1962-1963,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
113,michigan,Houston Baptist,houston-christian,Houston Christian,Yes,4,2009-2010,2019-2020,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
114,michigan,Howard,howard,Howard,Yes,2,2016-2017,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
115,michigan,Idaho,idaho,Idaho,Yes,1,1960-1961,1960-1961,RESOLVED,Current D1 registry / established institutional lineage,,
116,michigan,Illinois,illinois,Illinois,Yes,182,1918-1919,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
117,michigan,Illinois State,illinois-state,Illinois State,Yes,1,1989-1990,1989-1990,RESOLVED,Current D1 registry / established institutional lineage,,
118,michigan,Illinois-Chicago,uic,UIC,Yes,2,1985-1986,1986-1987,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
119,michigan,Indiana,indiana,Indiana,Yes,178,1917-1918,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
120,michigan,Indiana State,indiana-state,Indiana State,Yes,1,1964-1965,1964-1965,RESOLVED,Current D1 registry / established institutional lineage,,
121,michigan,Iowa,iowa,Iowa,Yes,169,1920-1921,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
122,michigan,Iowa State,iowa-state,Iowa State,Yes,11,1946-1947,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
123,michigan,IPFW,purdue-fort-wayne,Purdue Fort Wayne,Yes,1,2001-2002,2001-2002,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
124,michigan,IUPUI,iu-indianapolis,IU Indianapolis,Yes,3,2002-2003,2016-2017,RESOLVED,Michigan record book / established historical institutional lineage normalization,,
125,michigan,Jackson State,jackson-state,Jackson State,Yes,2,1994-1995,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
126,michigan,Jacksonville,jacksonville,Jacksonville,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
127,michigan,Jonesboro,jonesboro,Jonesboro,No,1,1920-1921,1920-1921,RESOLVED,Michigan record book / historical non-current identity normalization,,
